Instrument,Date,Time,Record Type,Price,Volume,Value,Bid Price,Bid Size,Ask Price,Ask Size,Midpoint Price,Spread,Relative Spread,Qualifiers
"WOW","2016-05-02","14:52:20.836","TRADE","22.200","88","1953.6","","","","","22.2","","","Si"
"WOW","2016-05-02","14:52:28.078","TRADE","22.200","1215","26973","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:52:39.388","TRADE","22.190","64","1420.16","","","","","22.19","","","Si"
"WOW","2016-05-02","14:52:50.745","OFFTR","22.195","233","5171.435","","","","","","","","BP XT"
"WOW","2016-05-02","14:53:00.264","OFFTR","22.195","97","2152.915","","","","","","","","BP XT"
"WOW","2016-05-02","14:53:21.156","TRADE","22.200","6","133.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:53:25.728","TRADE","22.200","2","44.4","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:53:26.444","TRADE","22.190","51","1131.69","","","","","22.19","","","Si"
"WOW","2016-05-02","14:53:36.308","OFFTR","22.195","113","2508.035","","","","","","","","BP XT"
"WOW","2016-05-02","14:54:09.842","TRADE","22.200","5","111","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:54:10.795","TRADE","22.200","1110","24642","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:54:11.067","TRADE","22.200","19","421.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:54:11.067","TRADE","22.200","92","2042.4","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:54:11.148","OFFTR","22.195","17","377.315","","","","","","","","BP XT"
"WOW","2016-05-02","14:54:14.414","TRADE","22.200","2","44.4","","","","","22.2","","","XT Bi"
"WOW","2016-05-02","14:54:14.690","TRADE","22.200","13","288.6","","","","","22.2","","","XT Bi"
"WOW","2016-05-02","14:54:26.047","TRADE","22.190","51","1131.69","","","","","22.19","","","Si"
"WOW","2016-05-02","14:54:28.112","TRADE","22.200","55","1221","","","","","22.2","","","XT Bi"
"WOW","2016-05-02","14:54:30.878","TRADE","22.200","49","1087.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:54:30.878","TRADE","22.200","4","88.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:54:30.878","TRADE","22.200","497","11033.4","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:54:30.878","TRADE","22.200","125","2775","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:54:30.878","TRADE","22.200","144","3196.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:54:30.878","TRADE","22.200","181","4018.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:54:32.167","TRADE","22.200","3","66.6","","","","","22.2","","","XT Bi"
"WOW","2016-05-02","14:54:33.678","TRADE","22.200","6","133.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:54:33.682","TRADE","22.200","6","133.2","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:54:34.152","TRADE","22.200","19","421.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:54:34.152","TRADE","22.200","39","865.8","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:54:49.136","TRADE","22.200","50","1110","","","","","22.2","","","Bi"
"WOW","2016-05-02","14:54:52.358","TRADE","22.200","102","2264.4","","","","","22.2","","","Si"
"WOW","2016-05-02","14:54:52.363","TRADE","22.200","101","2242.2","","","","","22.2","","","Si"
"WOW","2016-05-02","14:54:52.989","TRADE","22.200","8","177.6","","","","","22.2","","","Si"
"WOW","2016-05-02","14:54:58.534","TRADE","22.210","5","111.05","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:55:03.108","TRADE","22.210","3","66.63","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:55:03.366","TRADE","22.210","12","266.52","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:55:04.204","TRADE","22.200","385","8547","","","","","22.2","","","Si"
"WOW","2016-05-02","14:55:47.220","TRADE","22.210","5","111.05","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:55:47.245","TRADE","22.200","4","88.8","","","","","22.2","","","Si"
"WOW","2016-05-02","14:55:51.772","TRADE","22.210","2","44.42","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:55:52.053","TRADE","22.210","12","266.52","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:14.374","TRADE","22.210","322","7151.62","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:14.374","TRADE","22.210","617","13703.57","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:14.374","TRADE","22.210","57","1265.97","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:14.374","TRADE","22.210","160","3553.6","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:14.374","TRADE","22.210","4","88.84","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:14.374","TRADE","22.210","146","3242.66","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:14.374","TRADE","22.210","614","13636.94","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:14.374","TRADE","22.210","143","3176.03","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:14.374","TRADE","22.210","101","2243.21","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:14.374","TRADE","22.210","89","1976.69","","","","","22.21","","","XT Bi"
"WOW","2016-05-02","14:56:14.374","TRADE","22.210","4","88.84","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:14.374","TRADE","22.210","60","1332.6","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:14.374","TRADE","22.210","15","333.15","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:14.432","TRADE","22.210","122","2709.62","","","","","22.21","","","Si"
"WOW","2016-05-02","14:56:14.504","TRADE","22.210","184","4086.64","","","","","22.21","","","Si"
"WOW","2016-05-02","14:56:15.135","TRADE","22.220","4","88.88","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:56:15.711","TRADE","22.210","122","2709.62","","","","","22.21","","","Si"
"WOW","2016-05-02","14:56:15.711","TRADE","22.210","1","22.21","","","","","22.21","","","Si"
"WOW","2016-05-02","14:56:15.711","TRADE","22.210","1","22.21","","","","","22.21","","","Si"
"WOW","2016-05-02","14:56:15.711","TRADE","22.210","34","755.14","","","","","22.21","","","Si"
"WOW","2016-05-02","14:56:16.379","TRADE","22.210","39","866.19","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:16.379","TRADE","22.210","197","4375.37","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:18.787","OFFTR","22.210","89","1976.69","","","","","","","","BP XT"
"WOW","2016-05-02","14:56:28.077","TRADE","22.220","925","20553.5","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:56:28.077","TRADE","22.220","290","6443.8","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:56:30.014","TRADE","22.210","2","44.42","","","","","22.21","","","Si"
"WOW","2016-05-02","14:56:31.938","TRADE","22.210","9","199.89","","","","","22.21","","","Si"
"WOW","2016-05-02","14:56:31.950","TRADE","22.210","1","22.21","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:31.951","TRADE","22.210","207","4597.47","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:35.907","TRADE","22.210","6","133.26","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:56:40.740","TRADE","22.220","14","311.08","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:56:41.332","TRADE","22.210","2","44.42","","","","","22.21","","","Si"
"WOW","2016-05-02","14:56:41.332","TRADE","22.210","13","288.73","","","","","22.21","","","Si"
"WOW","2016-05-02","14:56:41.332","TRADE","22.200","400","8880","","","","","22.2","","","Si"
"WOW","2016-05-02","14:56:41.332","TRADE","22.200","886","19669.2","","","","","22.2","","","Si"
"WOW","2016-05-02","14:56:41.332","TRADE","22.200","899","19957.8","","","","","22.2","","","Si"
"WOW","2016-05-02","14:56:49.850","OFFTR","22.210","1","22.21","","","","","","","","NX XT"
"WOW","2016-05-02","14:56:49.919","TRADE","22.210","1","22.21","","","","","22.21","","","Si"
"WOW","2016-05-02","14:56:50.420","OFFTR","22.205","3","66.615","","","","","","","","NX XT"
"WOW","2016-05-02","14:56:51.034","OFFTR","22.205","1","22.205","","","","","","","","NX XT"
"WOW","2016-05-02","14:56:53.147","TRADE","22.210","183","4064.43","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:57:18.057","TRADE","22.210","108","2398.68","","","","","22.21","","","Si"
"WOW","2016-05-02","14:57:18.064","TRADE","22.210","11","244.31","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:57:18.065","TRADE","22.210","4","88.84","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:57:18.065","TRADE","22.210","12","266.52","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:57:18.183","TRADE","22.210","284","6307.64","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:57:25.682","TRADE","22.210","644","14303.24","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:57:25.682","TRADE","22.210","50","1110.5","","","","","22.21","","","Bi"
"WOW","2016-05-02","14:57:31.948","TRADE","22.210","2","44.42","","","","","22.21","","","Si"
"WOW","2016-05-02","14:57:31.948","TRADE","22.210","11","244.31","","","","","22.21","","","Si"
"WOW","2016-05-02","14:57:31.948","TRADE","22.210","16","355.36","","","","","22.21","","","Si"
"WOW","2016-05-02","14:57:31.948","TRADE","22.210","71","1576.91","","","","","22.21","","","Si"
"WOW","2016-05-02","14:57:42.859","TRADE","22.210","84","1865.64","","","","","22.21","","","Si"
"WOW","2016-05-02","14:58:13.269","TRADE","22.220","5","111.1","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:58:49.434","OFFTR","22.215","96","2132.64","","","","","","","","BP XT"
"WOW","2016-05-02","14:58:54.864","TRADE","22.220","73","1622.06","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:01.956","TRADE","22.220","6","133.32","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:04.994","TRADE","22.210","101","2243.21","","","","","22.21","","","Si"
"WOW","2016-05-02","14:59:06.514","TRADE","22.220","2","44.44","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:09.232","TRADE","22.210","51","1132.71","","","","","22.21","","","Si"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","110","2444.2","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","244","5421.68","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","166","3688.52","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","13","288.86","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","147","3266.34","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","163","3621.86","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","355","7888.1","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","19","422.18","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","12","266.64","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","153","3399.66","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","64","1422.08","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","50","1111","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","167","3710.74","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","220","4888.4","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","66","1466.52","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.410","TRADE","22.220","51","1133.22","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.798","TRADE","22.220","143","3177.46","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.798","TRADE","22.220","38","844.36","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:17.798","TRADE","22.220","11","244.42","","","","","22.22","","","Bi"
"WOW","2016-05-02","14:59:23.377","TRADE","22.220","142","3155.24","","","","","22.22","","","XT Si"
"WOW","2016-05-02","14:59:23.381","TRADE","22.220","34","755.48","","","","","22.22","","","XT Si"
"WOW","2016-05-02","14:59:50.640","TRADE","22.230","5","111.15","","","","","22.23","","","Bi"
"WOW","2016-05-02","14:59:55.196","TRADE","22.230","2","44.46","","","","","22.23","","","Bi"
"WOW","2016-05-02","14:59:55.475","TRADE","22.230","15","333.45","","","","","22.23","","","Bi"
"WOW","2016-05-02","15:00:09.140","OFFTR","22.230","16","355.68","","","","","","","","BP XT"
"WOW","2016-05-02","15:00:13.243","TRADE","22.220","46","1022.12","","","","","22.22","","","Si"
"WOW","2016-05-02","15:00:18.861","TRADE","22.230","556","12359.88","","","","","22.23","","","Bi"
"WOW","2016-05-02","15:00:18.861","TRADE","22.230","133","2956.59","","","","","22.23","","","Bi"
"WOW","2016-05-02","15:00:18.861","TRADE","22.230","111","2467.53","","","","","22.23","","","Bi"
"WOW","2016-05-02","15:00:18.861","TRADE","22.230","7","155.61","","","","","22.23","","","Bi"
"WOW","2016-05-02","15:00:18.861","TRADE","22.230","166","3690.18","","","","","22.23","","","Bi"
"WOW","2016-05-02","15:00:18.861","TRADE","22.230","162","3601.26","","","","","22.23","","","Bi"
"WOW","2016-05-02","15:00:18.861","TRADE","22.230","151","3356.73","","","","","22.23","","","Bi"
"WOW","2016-05-02","15:00:18.861","TRADE","22.230","91","2022.93","","","","","22.23","","","Bi"
"WOW","2016-05-02","15:00:19.246","OFFTR","22.230","19","422.37","","","","","","","","NX XT"
"WOW","2016-05-02","15:00:19.557","OFFTR","22.230","112","2489.76","","","","","","","","BP XT"
"WOW","2016-05-02","15:00:20.171","TRADE","22.230","101","2245.23","","","","","22.23","","","Si"
"WOW","2016-05-02","15:00:20.176","TRADE","22.230","105","2334.15","","","","","22.23","","","Si"
"WOW","2016-05-02","15:00:20.217","TRADE","22.230","102","2267.46","","","","","22.23","","","Si"
"WOW","2016-05-02","15:00:22.866","OFFTR","22.235","106","2356.91","","","","","","","","NX XT"
"WOW","2016-05-02","15:00:25.114","TRADE","22.230","220","4890.6","","","","","22.23","","","Si"
"WOW","2016-05-02","15:00:28.134","TRADE","22.230","472","10492.56","","","","","22.23","","","Si"
"WOW","2016-05-02","15:00:28.134","TRADE","22.230","30","666.9","","","","","22.23","","","Si"
"WOW","2016-05-02","15:00:28.134","TRADE","22.230","284","6313.32","","","","","22.23","","","Si"
"WOW","2016-05-02","15:00:28.134","TRADE","22.230","284","6313.32","","","","","22.23","","","Si"
"WOW","2016-05-02","15:00:28.134","TRADE","22.230","78","1733.94","","","","","22.23","","","Si"
"WOW","2016-05-02","15:00:28.134","TRADE","22.230","303","6735.69","","","","","22.23","","","Si"
"WOW","2016-05-02","15:00:28.134","TRADE","22.230","206","4579.38","","","","","22.23","","","Si"
"WOW","2016-05-02","15:00:28.146","TRADE","22.230","2","44.46","","","","","22.23","","","XT Bi"
"WOW","2016-05-02","15:00:28.147","TRADE","22.230","148","3290.04","","","","","22.23","","","XT Bi"
"WOW","2016-05-02","15:00:28.147","TRADE","22.230","16","355.68","","","","","22.23","","","XT Bi"
"WOW","2016-05-02","15:00:30.246","OFFTR","22.225","108","2400.3","","","","","","","","NX XT"
"WOW","2016-05-02","15:00:36.318","TRADE","22.230","777","17272.71","","","","","22.23","","","Bi"
"WOW","2016-05-02","15:00:36.318","TRADE","22.230","918","20407.14","","","","","22.23","","","Bi"
"WOW","2016-05-02","15:00:36.318","TRADE","22.230","244","5424.12","","","","","22.23","","","Bi"
"WOW","2016-05-02","15:01:21.360","TRADE","22.240","1000","22240","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:21.360","TRADE","22.240","276","6138.24","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:21.360","TRADE","22.240","244","5426.56","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:21.360","TRADE","22.240","584","12988.16","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:21.360","TRADE","22.240","19","422.56","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:21.360","TRADE","22.240","33","733.92","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:21.360","TRADE","22.240","141","3135.84","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:21.360","TRADE","22.240","220","4892.8","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:21.360","TRADE","22.240","983","21861.92","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:21.360","TRADE","22.240","323","7183.52","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:21.360","TRADE","22.240","136","3024.64","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:21.360","TRADE","22.240","46","1023.04","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:21.360","TRADE","22.240","56","1245.44","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:21.361","TRADE","22.240","434","9652.16","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:21.361","TRADE","22.240","46","1023.04","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:21.361","TRADE","22.240","99","2201.76","","","","","22.24","","","XT Bi"
"WOW","2016-05-02","15:01:21.361","TRADE","22.240","170","3780.8","","","","","22.24","","","Bi"
"WOW","2016-05-02","15:01:22.114","TRADE","22.240","100","2224","","","","","22.24","","","Si"
"WOW","2016-05-02","15:01:22.124","TRADE","22.240","107","2379.68","","","","","22.24","","","Si"
"WOW","2016-05-02","15:01:32.759","TRADE","22.250","44","979","","","","","22.25","","","Bi"
"WOW","2016-05-02","15:01:32.759","TRADE","22.250","306","6808.5","","","","","22.25","","","Bi"
"WOW","2016-05-02","15:01:54.452","OFFTR","22.245","3","66.735","","","","","","","","NX XT"
"WOW","2016-05-02","15:01:55.045","OFFTR","22.245","4","88.98","","","","","","","","NX XT"
"WOW","2016-05-02","15:02:34.655","OFFTR","22.245","105","2335.725","","","","","","","","NX XT"
"WOW","2016-05-02","15:02:57.063","OFFTR","22.245","33","734.085","","","","","","","","NX XT"
"WOW","2016-05-02","15:02:57.066","TRADE","22.250","41","912.25","","","","","22.25","","","Bi"
"WOW","2016-05-02","15:02:58.248","TRADE","22.240","46","1023.04","","","","","22.24","","","Si"
"WOW","2016-05-02","15:03:00.685","TRADE","22.250","1206","26833.5","","","","","22.25","","","Bi"
"WOW","2016-05-02","15:03:00.685","TRADE","22.250","708","15753","","","","","22.25","","","Bi"
"WOW","2016-05-02","15:03:00.685","TRADE","22.250","1000","22250","","","","","22.25","","","Bi"
"WOW","2016-05-02","15:03:00.685","TRADE","22.250","605","13461.25","","","","","22.25","","","Bi"
"WOW","2016-05-02","15:03:00.685","TRADE","22.250","43","956.75","","","","","22.25","","","Bi"
"WOW","2016-05-02","15:03:00.685","TRADE","22.250","1000","22250","","","","","22.25","","","Bi"
"WOW","2016-05-02","15:03:00.685","TRADE","22.250","1000","22250","","","","","22.25","","","Bi"
"WOW","2016-05-02","15:03:00.685","TRADE","22.250","140","3115","","","","","22.25","","","Bi"
